scan_stamp,callback_now,tf_stamp,dt_scan_tf,dt_scan_now,pending_age,d,sonar_tx,sonar_ty,sonar_tz,sonar_qx,sonar_qy,sonar_qz,sonar_qw,wx,wy,wz,j_xm540_joint_z,j_xm540_joint,j_joint_boat_x,j_joint_boat_y,js_stamp
1777060780.6164594,1777060780.6409006,1777060780.6164594,0.0,0.024441242218017578,0.018891383999289246,1.860237956047058,-15.000245828688945,14.991968621612395,-0.32449980959340946,-0.7065500011984586,1.3982371501186667e-06,0.7076631231060972,-4.774099888290185e-07,-15.003174199676534,14.991963689117403,-2.1847354607239766,1.3001580327909323e-06,-0.0015752118779346347,-15.000030517578125,14.999969482421875,1777060780.6164594
1777060780.6700096,1777060780.6911213,1777060780.6700096,0.0,0.021111726760864258,0.015444319000380347,1.8602380752563477,-15.000245340426153,14.991968621612942,-0.32449981035993297,-0.7065512623548943,1.4001815438426248e-06,0.7076618639311566,-4.7546417849129564e-07,-15.00316708118552,14.991963689125074,-2.184735591125384,1.305664341089141e-06,-0.0015716475900262594,-15.000030517578125,14.999969482421875,1777060780.6700096
1777060780.7227407,1777060780.741376,1777060780.7227407,0.0,0.018635272979736328,0.014481441998213995,1.860237956047058,-15.00024485323195,14.991968621613484,-0.3244998111230443,-0.7065525207492709,1.402126629121762e-06,0.707660607509462,-4.7351768577788286e-07,-15.003159977898106,14.991963689133323,-2.1847354830587236,1.3111725820635911e-06,-0.0015680911019444466,-15.000030517578125,14.999969482421875,1777060780.7227407
1777060780.7824552,1777060780.7924943,1777060780.7824552,0.0,0.010039091110229492,0.005520331997104222,1.8602378368377686,-15.000244367281779,14.991968621614024,-0.324499811882481,-0.7065537759285002,1.4040727677052623e-06,0.7076593542934234,-4.715701477386855e-07,-15.003152892747208,14.99196368914153,-2.1847353749384473,1.3166837788958219e-06,-0.0015645436942577362,-15.000030517578125,14.999969482421875,1777060780.7824552
1777060780.8409855,1777060780.8917825,1777060780.8409855,0.0,0.0507969856262207,0.046571405000577215,1.860237717628479,-15.000243882448041,14.991968621614559,-0.32449981263845507,-0.7065550282221281,1.4060195175604255e-06,0.7076581039540424,-4.696220074902658e-07,-15.003145823872744,14.991963689149681,-2.1847352667676496,1.3221966810306185e-06,-0.0015610044356435537,-15.000030517578125,14.999969482421875,1777060780.8409855
1777060780.8954272,1777060780.9417284,1777060780.8954272,0.0,0.04630112648010254,0.04165776900117635,1.860237717628479,-15.000243398666946,14.991968621615092,-0.3244998133910775,-0.7065562777949337,1.4079670793731058e-06,0.707656856326827,-4.676730642116857e-07,-15.003138770530231,14.991963689157469,-2.1847352777570963,1.3277118569021695e-06,-0.0015574728604406118,-15.000030517578125,14.999969482421875,1777060780.8954272
1777060780.9540093,1777060780.991212,1777060780.9540093,0.0,0.03720259666442871,0.030423427997448016,1.8602373600006104,-15.000242915954432,14.991968621615621,-0.32449981414033463,-0.7065575246057411,1.4099150916838856e-06,0.7076556114529178,-4.657236798327848e-07,-15.003131732210406,14.991963689166154,-2.1847349310700066,1.3332282833289355e-06,-0.0015539490850642323,-15.000030517578125,14.999969482421875,1777060780.9540093
1777060781.004502,1777060781.0422668,1777060781.004502,0.0,0.037764787673950195,0.03231246299765189,1.8602371215820312,-15.000242594821263,14.991968621615971,-0.3244998146378492,-0.706558354067978,1.4112140258876675e-06,0.7076547832768056,-4.6442383582217667e-07,-15.003127049841442,14.991963689171913,-2.1847346999162403,1.3369066209634184e-06,-0.0015516048297286034,-15.000030517578125,14.999969482421875,1777060781.004502
1777060781.0622027,1777060781.091302,1777060781.0622027,0.0,0.029099225997924805,0.02373241800160031,1.8602367639541626,-15.000242114070494,14.991968621616495,-0.3244998153812438,-0.7065595958086572,1.4131636594916394e-06,0.7076535434578819,-4.624728437464946e-07,-15.003120040124356,14.991963689180519,-2.184734353143608,1.3424275948636932e-06,-0.0015480953734368086,-15.000030517578125,14.999969482421875,1777060781.0622027
1777060781.1191304,1777060781.141309,1777060781.1191304,0.0,0.02217864990234375,0.01777210599902901,1.8602368831634521,-15.000241634180972,14.991968621617014,-0.324499816121624,-0.706560835322859,1.4151137833543926e-06,0.7076523058576502,-4.605213713618835e-07,-15.003113043701248,14.991963689187804,-2.1847344831635844,1.3479499330060207e-06,-0.0015445922035723925,-15.000030517578125,14.999969482421875,1777060781.1191304
1777060781.1794605,1777060781.1911855,1777060781.1794605,0.0,0.01172494888305664,0.004665304997615749,1.860236644744873,-15.000241155694958,14.99196862161753,-0.32449981685816515,-0.7065620712101094,1.4170643582041763e-06,0.7076510718744528,-4.585694560733518e-07,-15.003106067187273,14.991963689195993,-2.1847342555001,1.3534735217035632e-06,-0.0015410992782562971,-15.000030517578125,14.999969482421875,1777060781.1794605
1777060781.2416348,1777060781.291417,1777060781.2416348,0.0,0.04978203773498535,0.04416340700117871,1.860236406326294,-15.000240678070202,14.991968621618044,-0.32449981759171365,-0.7065633048709103,1.4190158249078375e-06,0.7076498401099763,-4.566166581839783e-07,-15.003099103230413,14.991963689204129,-2.184734027792956,1.3589996115115355e-06,-0.0015376126393675804,-15.000030517578125,14.999969482421875,1777060781.2416348
1777060781.3050501,1777060781.3413327,1777060781.3050501,0.0,0.03628253936767578,0.030932980000216048,1.8602362871170044,-15.000240201577826,14.991968621618552,-0.3244998183218638,-0.7065645356050337,1.420967742102492e-06,0.7076486112633991,-4.5466341875074063e-07,-15.00309215596606,14.991963689211897,-2.184733919245373,1.3645269518747227e-06,-0.0015341342659667134,-15.000030517578125,14.999969482421875,1777060781.3050501
1777060781.3710337,1777060781.391777,1777060781.3710337,0.0,0.020743370056152344,0.011026022999431007,1.8602361679077148,-15.000239726313527,14.99196862161906,-0.32449981904848096,-0.706565763165351,1.4229205115604573e-06,0.7076473855815023,-4.5270933500384204e-07,-15.003085226605682,14.991963689219624,-2.184733810646242,1.3700566796615021e-06,-0.0015306648565456271,-15.000030517578125,14.999969482421875,1777060781.3710337
1777060781.4211118,1777060781.4422092,1777060781.4211118,0.0,0.021097421646118164,0.013475327999913134,1.8602361679077148,-15.000239410012934,14.991968621619396,-0.32449981953114965,-0.7065665801372397,1.4242228177160475e-06,0.7076465698573925,-4.514061575680111e-07,-15.003080615059222,14.991963689224535,-2.184733817694159,1.373744453303516e-06,-0.0015283558750525117,-15.000030517578125,14.999969482421875,1777060781.4211118
